quizzes,solutions
294876315351942678687513049972068534816435927543729861138254796425697183769381452,294876315351942678687513249972168534816435927543729861138254796425697183769381452
956724310247813596138695407561947832479238651382156749795482163824361975613579284,956724318247813596138695427561947832479238651382156749795482163824361975613579284
562819734198734256347256819925148367481367592073592148859471623714623085236985471,562819734198734256347256819925148367481367592673592148859471623714623985236985471
519786432324591876768342901290158764185674329647239518436925187871463295952817643,519786432324591876768342951293158764185674329647239518436925187871463295952817643
642783519738951246915624837357192684486375921129468753874539162261847305590216478,642783519738951246915624837357192684486375921129468753874539162261847395593216478
328541697514769823796382415671893254452617938839425176203156789987034561165978342,328541697514769823796382415671893254452617938839425176243156789987234561165978342
541893672389267154726415938152309867678521493934786215217954386863102549495638721,541893672389267154726415938152349867678521493934786215217954386863172549495638721
152749863794863125830125749415697238283451607679238451941376582367582914528914376,152749863794863125836125749415697238283451697679238451941376582367582914528914376
762914053835762941914835726286471539471593268593286417127349685658127394049658172,762914853835762941914835726286471539471593268593286417127349685658127394349658172
854761932329485761617932485985146273461273598732598146546310829173829650298654317,854761932329485761617932485985146273461273598732598146546317829173829654298654317
793642851518397624246815079180539746467281593935764218824153967351976482679428135,793642851518397624246815379182539746467281593935764218824153967351976482679428135
065743298347892165298561347472189053653274981981356472816435729729618534534927816,165743298347892165298561347472189653653274981981356472816435729729618534534927816
715638294368249157429175683087963542254817936693524871831496725572381409946752318,715638294368249157429175683187963542254817936693524871831496725572381469946752318
841256379652739410937048526285367941763491852194582637326974185518623794479815263,841256379652739418937148526285367941763491852194582637326974185518623794479815263
392864157486057923715923864824671539953248671167539248238416795579382416641790382,392864157486157923715923864824671539953248671167539248238416795579382416641795382
275931864684705931391864725467259318138647209529318647742593186953186472816472593,275931864684725931391864725467259318138647259529318647742593186953186472816472593
862357941194268537753491628489672153276513894315984762637145289928036415541829306,862357941194268537753491628489672153276513894315984762637145289928736415541829376
518963247724815093369427185287591436643782951195046872931674528476258319852139764,518963247724815693369427185287591436643782951195346872931674528476258319852139764
364259178952871364170463952649125783783946521521387649495710836217638495836594217,364259178952871364178463952649125783783946521521387649495712836217638495836594217
319657284824391765605842130746289513153764928298135476932516847487923651561478392,319657284824391765675842139746289513153764928298135476932516847487923651561478392
843957216579612483126384759230549671495176328761823945354791862682435097917268534,843957216579612483126384759238549671495176328761823945354791862682435197917268534
795402683638579142124863759281635974356794218947128305573941826862357491419286537,795412683638579142124863759281635974356794218947128365573941826862357491419286537
675289134892431765304567982461758329239146850587923641156872493728394516943615278,675289134892431765314567982461758329239146857587923641156872493728394516943615278
183624975795318426240579813574931268608457139319862754861245397937186542452793681,183624975795318426246579813574931268628457139319862754861245397937186542452793681
435761829176982543298304617350627498984513276762849135517296384629438751843175962,435761829176982543298354617351627498984513276762849135517296384629438751843175962
329670415154932678786415932841359726593726184267184359618543297972861543035297861,329678415154932678786415932841359726593726184267184359618543297972861543435297861
